"REF_DATE","GEO","DGUID","Target population","Sex","Antigen or vaccine","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046724","7.2.1.7.2","87.4","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046725","7.2.1.7.3","92.9","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546046726","7.2.1.8.1","90.5","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046727","7.2.1.8.2","87.4","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046728","7.2.1.8.3","92.9","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046729","7.2.1.9.1","75.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046730","7.2.1.9.2","71.7","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046731","7.2.1.9.3","79.2","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","Percentage vaccinated","Percent","239","units","0","v1546046732","7.2.1.10.1","76.1","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046733","7.2.1.10.2","71.9","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Varicella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046734","7.2.1.10.3","79.9","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","Percentage vaccinated","Percent","239","units","0","v1546046735","7.2.1.11.1","89.9","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046736","7.2.1.11.2","86.6","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Meningococcal type C","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046737","7.2.1.11.3","92.5","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","Percentage vaccinated","Percent","239","units","0","v1546046738","7.2.1.12.1","83.3","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046739","7.2.1.12.2","79.8","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Pneumococcal","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046740","7.2.1.12.3","86.4","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","Percentage vaccinated","Percent","239","units","0","v1546046741","7.2.1.13.1","81.0","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046742","7.2.1.13.2","77.4","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 2-year-old children","Total - Gender","Rotavirus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046743","7.2.1.13.3","84.2","","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","Percentage vaccinated","Percent","239","units","0","v1546046744","7.3.1.1.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046745","7.3.1.1.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Diphtheria","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046746","7.3.1.1.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","Percentage vaccinated","Percent","239","units","0","v1546046747","7.3.1.2.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046748","7.3.1.2.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Pertussis (whooping cough)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046749","7.3.1.2.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","Percentage vaccinated","Percent","239","units","0","v1546046750","7.3.1.3.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046751","7.3.1.3.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Tetanus","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046752","7.3.1.3.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Polio","Percentage vaccinated","Percent","239","units","0","v1546046753","7.3.1.4.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Polio","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046754","7.3.1.4.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Polio","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046755","7.3.1.4.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Percentage vaccinated","Percent","239","units","0","v1546046756","7.3.1.5.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046757","7.3.1.5.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Haemophilus influenzae type B (Hib)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046758","7.3.1.5.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Measles","Percentage vaccinated","Percent","239","units","0","v1546046759","7.3.1.6.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Measles","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046760","7.3.1.6.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Measles","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046761","7.3.1.6.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","Percentage vaccinated","Percent","239","units","0","v1546046762","7.3.1.7.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046763","7.3.1.7.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Mumps","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046764","7.3.1.7.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","Percentage vaccinated","Percent","239","units","0","v1546046765","7.3.1.8.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046766","7.3.1.8.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Rubella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046767","7.3.1.8.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046768","7.3.1.9.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046769","7.3.1.9.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046770","7.3.1.9.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","Percentage vaccinated","Percent","239","units","0","v1546046771","7.3.1.10.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046772","7.3.1.10.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 7-year-old children","Total - Gender","Varicella","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046773","7.3.1.10.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046774","7.4.1.9.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046775","7.4.1.9.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Total - Gender","Hepatitis B","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046776","7.4.1.9.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","Percentage vaccinated","Percent","239","units","0","v1546046777","7.4.1.14.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046778","7.4.1.14.2","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Total - Gender","Human Papillomavirus (HPV)","High 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046779","7.4.1.14.3","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","Percentage vaccinated","Percent","239","units","0","v1546046780","7.4.2.9.1","","..","","","1"
"2017","Quebec","2021A000224","Recommended vaccines for 14-year-old children","Men+","Hepatitis B","Low 95% confidence interval, percentage vaccinated","Percent","239","units","0","v1546046781","7.4.2.9.2","","..","","","1"
