model_no,k_name,l1,l2,b,meas_error,lppd_exact
402,ksqexp,1.25,3,1.5,0.1,24.390452498946278
403,ksqexp,1.25,3,1.5,0.05,-67.04751425662705
404,ksqexp,1.25,3,1.5,0.01,-4226.865790138751
405,ksqexp,1.25,3,1.5,0,-902256747.7372974
406,ksqexp,1.25,3.5,0.5,0.5,-47.322150172802516
407,ksqexp,1.25,3.5,0.5,0.1,38.61836061756445
408,ksqexp,1.25,3.5,0.5,0.05,-41.617956392436426
409,ksqexp,1.25,3.5,0.5,0.01,-4226.098965643839
410,ksqexp,1.25,3.5,0.5,0,-292941752.8129344
411,ksqexp,1.25,3.5,1,0.5,-52.11554191165802
412,ksqexp,1.25,3.5,1,0.1,34.21908728657742
413,ksqexp,1.25,3.5,1,0.05,-39.507004874138644
414,ksqexp,1.25,3.5,1,0.01,-4416.386305867409
415,ksqexp,1.25,3.5,1,0,-146720145.48079655
416,ksqexp,1.25,3.5,1.5,0.5,-55.45752842488081
417,ksqexp,1.25,3.5,1.5,0.1,31.05230394751567
418,ksqexp,1.25,3.5,1.5,0.05,-42.86888264630847
419,ksqexp,1.25,3.5,1.5,0.01,-4535.87766573756
420,ksqexp,1.25,3.5,1.5,0,-97868849.62793887
421,ksqexp,1.25,4,0.5,0.5,-48.27154862075826
422,ksqexp,1.25,4,0.5,0.1,44.46985232128637
423,ksqexp,1.25,4,0.5,0.05,-25.853245284827906
424,ksqexp,1.25,4,0.5,0.01,-4482.708614595988
425,ksqexp,1.25,4,0.5,0,-48586931.490846664
426,ksqexp,1.25,4,1,0.5,-53.45579301039525
427,ksqexp,1.25,4,1,0.1,38.03526917829812
428,ksqexp,1.25,4,1,0.05,-37.25769538865983
429,ksqexp,1.25,4,1,0.01,-4681.939380921384
430,ksqexp,1.25,4,1,0,-24300548.774192147
431,ksqexp,1.25,4,1.5,0.5,-57.041064976984984
432,ksqexp,1.25,4,1.5,0.1,32.67466955547041
433,ksqexp,1.25,4,1.5,0.05,-46.91941127005053
434,ksqexp,1.25,4,1.5,0.01,-4785.216456650757
435,ksqexp,1.25,4,1.5,0,-16201855.66500115
436,ksqexp,1.25,6,0.5,0.5,-50.91560766327969
437,ksqexp,1.25,6,0.5,0.1,41.78293405723502
438,ksqexp,1.25,6,0.5,0.05,-45.2513149098021
439,ksqexp,1.25,6,0.5,0.01,-2540.678789596339
440,ksqexp,1.25,6,0.5,0,-439401.0776911037
441,ksqexp,1.25,6,1,0.5,-57.16269317930039
442,ksqexp,1.25,6,1,0.1,27.77399095103706
443,ksqexp,1.25,6,1,0.05,-64.76394509157103
444,ksqexp,1.25,6,1,0.01,-1672.669318115851
445,ksqexp,1.25,6,1,0,-219574.4883895638
446,ksqexp,1.25,6,1.5,0.5,-61.48758614102518
447,ksqexp,1.25,6,1.5,0.1,18.497246186501297
448,ksqexp,1.25,6,1.5,0.05,-74.49769240947637
449,ksqexp,1.25,6,1.5,0.01,-1255.0025943547091
450,ksqexp,1.25,6,1.5,0,-146308.0498046092
451,ksqexp,1.25,8,0.5,0.5,-52.90122835294994
452,ksqexp,1.25,8,0.5,0.1,36.83351806295418
453,ksqexp,1.25,8,0.5,0.05,-3.2711086606692144
454,ksqexp,1.25,8,0.5,0.01,-345.9907130137069
455,ksqexp,1.25,8,0.5,0,-23591.53164851315
456,ksqexp,1.25,8,1,0.5,-60.04070608478093
457,ksqexp,1.25,8,1,0.1,24.98072191593514
458,ksqexp,1.25,8,1,0.05,8.549149924770328
459,ksqexp,1.25,8,1,0.01,-307.36987306314694
460,ksqexp,1.25,8,1,0,-11711.377551797163
461,ksqexp,1.25,8,1.5,0.5,-64.97312263016602
462,ksqexp,1.25,8,1.5,0.1,18.239771467870575
463,ksqexp,1.25,8,1.5,0.05,14.864809495811233
464,ksqexp,1.25,8,1.5,0.01,-313.0936184090575
465,ksqexp,1.25,8,1.5,0,-7760.743442128504
466,ksqexp,1.25,10,0.5,0.5,-54.602781623524855
467,ksqexp,1.25,10,0.5,0.1,45.94243521972045
468,ksqexp,1.25,10,0.5,0.05,65.5378310660288
469,ksqexp,1.25,10,0.5,0.01,-197.3091613639162
470,ksqexp,1.25,10,0.5,0,-2831.0731501568266
471,ksqexp,1.25,10,1,0.5,-62.455956857957815
