pruid,prename,prfname,week_end,sex,age,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_additional,numtotal_2nd_additional,numtotal_recommended_vax,numtotal_vax_interest,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_additional,proptotal_2nd_additional,proptotal_recommended_vax,proptotal_vax_interest
59,British Columbia,Colombie-Britannique,2021-12-04,f,0–4,0,0,0,,,,,0,0,0,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,05–11,14979,14101,878,,,,,8.9,8.4,0.5,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,12–17,131070,7056,124014,,,,,87.5,4.7,82.8,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,18–29,363255,16687,346568,,,,,92.6,4.3,88.4,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,30–39,337683,12135,325548,,,,,89.4,3.2,86.2,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,40–49,301081,8095,292986,,,,,89.8,2.4,87.4,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,50–59,324179,7287,316892,,,,,87.8,2,85.8,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,60–69,327053,5662,321391,,,,,91.6,1.6,90,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,70–79,227153,3555,223598,,,,,95,1.5,93.5,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,80+,138269,4150,134119,,,,,>=99,3,96.3,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,All ages,2164722,78728,2085994,,,,,82.1,3,79.1,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,0–4,0,0,0,,,,,0,0,0,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,05–11,15557,14606,951,,,,,8.7,8.2,0.5,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,12–17,135256,7942,127314,,,,,87.7,5.2,82.6,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,18–29,370191,24090,346101,,,,,88.3,5.7,82.6,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,30–39,337241,16605,320636,,,,,87.5,4.3,83.2,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,40–49,286406,11233,275173,,,,,88.8,3.5,85.4,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,50–59,304450,9413,295037,,,,,87.1,2.7,84.4,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,60–69,302520,6581,295939,,,,,91.1,2,89.1,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,70–79,209302,3595,205707,,,,,95.8,1.6,94.1,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,80+,105188,3332,101856,,,,,>=99,3.2,98,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,All ages,2066111,97397,1968714,,,,,80.1,3.8,76.3,,,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,0–4,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,05–11,1,0,1,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,12–17,3,1,2,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,18–29,48,0,48,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,30–39,19,2,17,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,40–49,8,0,8,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,50–59,2,0,2,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,60–69,3,0,3,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,70–79,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,80+,1,0,1,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,All ages,85,3,82,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,Not reported,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Other,Unknown,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,0–4,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,05–11,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,12–17,27,3,24,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,18–29,260,37,223,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,30–39,152,18,134,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,40–49,85,7,78,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,50–59,70,5,65,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,60–69,57,13,44,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,70–79,35,3,32,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,80+,12,0,12,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,All ages,698,86,612,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Unknown,Unknown,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,0–4,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,05–11,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,12–17,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,18–29,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,30–39,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,40–49,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,50–59,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,60–69,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
59,British Columbia,Colombie-Britannique,2021-12-04,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,All sexes,0–4,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2021-12-04,All sexes,05–11,22,6,16,,,,,0.7,0.2,0.5,,,,
60,Yukon,Yukon,2021-12-04,All sexes,12–17,2217,142,2075,,,,,82.5,5.3,77.3,,,,
60,Yukon,Yukon,2021-12-04,All sexes,18–29,5713,390,5323,,,,,90.9,6.2,84.7,,,,
60,Yukon,Yukon,2021-12-04,All sexes,30–39,6884,392,6492,,,,,91.8,5.2,86.6,,,,
60,Yukon,Yukon,2021-12-04,All sexes,40–49,5384,215,5169,,,,,89.4,3.6,85.8,,,,
60,Yukon,Yukon,2021-12-04,All sexes,50–59,5156,186,4970,,,,,88.1,3.2,84.9,,,,
60,Yukon,Yukon,2021-12-04,All sexes,60–69,5159,124,5035,,,,,92.6,2.2,90.4,,,,
60,Yukon,Yukon,2021-12-04,All sexes,70–79,2639,43,2596,,,,,96.3,1.6,94.7,,,,
60,Yukon,Yukon,2021-12-04,All sexes,80+,842,11,831,,,,,94.1,1.2,92.8,,,,
60,Yukon,Yukon,2021-12-04,All sexes,All ages,34077,1543,32534,,,,,79,3.6,75.5,,,,
60,Yukon,Yukon,2021-12-04,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,All sexes,Unknown,61,34,27,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,f,0–4,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2021-12-04,f,05–11,10,0,10,,,,,0.6,0,0.6,,,,
60,Yukon,Yukon,2021-12-04,f,12–17,1060,57,1003,,,,,82.6,4.4,78.1,,,,
60,Yukon,Yukon,2021-12-04,f,18–29,2859,148,2711,,,,,91.4,4.7,86.7,,,,
60,Yukon,Yukon,2021-12-04,f,30–39,3488,183,3305,,,,,91.5,4.8,86.7,,,,
60,Yukon,Yukon,2021-12-04,f,40–49,2771,72,2699,,,,,91,2.4,88.7,,,,
60,Yukon,Yukon,2021-12-04,f,50–59,2581,71,2510,,,,,88.9,2.4,86.4,,,,
60,Yukon,Yukon,2021-12-04,f,60–69,2538,62,2476,,,,,94.6,2.3,92.3,,,,
60,Yukon,Yukon,2021-12-04,f,70–79,1224,12,1212,,,,,97.1,1,96.1,,,,
60,Yukon,Yukon,2021-12-04,f,80+,427,6,421,,,,,93.2,1.3,91.9,,,,
60,Yukon,Yukon,2021-12-04,f,All ages,16958,611,16347,,,,,79.8,2.9,77,,,,
60,Yukon,Yukon,2021-12-04,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,m,0–4,0,0,0,,,,,0,0,0,,,,
60,Yukon,Yukon,2021-12-04,m,05–11,6,0,6,,,,,0.3,0,0.3,,,,
60,Yukon,Yukon,2021-12-04,m,12–17,1157,85,1072,,,,,82.5,6.1,76.5,,,,
60,Yukon,Yukon,2021-12-04,m,18–29,2839,235,2604,,,,,89.9,7.4,82.5,,,,
60,Yukon,Yukon,2021-12-04,m,30–39,3385,198,3187,,,,,91.8,5.4,86.4,,,,
60,Yukon,Yukon,2021-12-04,m,40–49,2603,143,2460,,,,,87.4,4.8,82.6,,,,
60,Yukon,Yukon,2021-12-04,m,50–59,2564,110,2454,,,,,86.9,3.7,83.2,,,,
60,Yukon,Yukon,2021-12-04,m,60–69,2621,62,2559,,,,,90.8,2.1,88.6,,,,
60,Yukon,Yukon,2021-12-04,m,70–79,1397,23,1374,,,,,94.4,1.6,92.8,,,,
60,Yukon,Yukon,2021-12-04,m,80+,415,5,410,,,,,95,1.1,93.8,,,,
60,Yukon,Yukon,2021-12-04,m,All ages,16987,861,16126,,,,,77.6,3.9,73.7,,,,
60,Yukon,Yukon,2021-12-04,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,0–4,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,05–11,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,12–17,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,18–29,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,30–39,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,40–49,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,50–59,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,60–69,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,70–79,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,80+,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,All ages,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Other,Unknown,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,0–4,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,05–11,6,6,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,12–17,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,18–29,15,7,8,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,30–39,11,11,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,40–49,10,0,10,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,50–59,11,5,6,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,60–69,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,70–79,18,8,10,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,All ages,132,71,61,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Unknown,Unknown,61,34,27,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,0–4,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,05–11,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,12–17,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,18–29,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,30–39,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,40–49,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,50–59,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,60–69,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
60,Yukon,Yukon,2021-12-04,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,0–4,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,05–11,1336,1302,34,,,,,32.6,31.7,0.8,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,12–17,2862,207,2655,,,,,84.4,6.1,78.3,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,18–29,5786,354,5432,,,,,81.3,5,76.3,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,30–39,6044,253,5791,,,,,85.4,3.6,81.9,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,40–49,5261,162,5099,,,,,88.7,2.7,86,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,50–59,5443,156,5287,,,,,89.6,2.6,87,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,60–69,4010,54,3956,,,,,90.5,1.2,89.3,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,70–79,1860,22,1838,,,,,96.1,1.1,95,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,80+,595,14,581,,,,,95.7,2.3,93.4,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,All ages,33252,2547,30705,,,,,76.5,5.9,70.6,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,All sexes,Unknown,55,23,32,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,0–4,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,05–11,670,651,19,,,,,33.8,32.8,1,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,12–17,1409,94,1315,,,,,86,5.7,80.3,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,18–29,2980,172,2808,,,,,82.2,4.7,77.5,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,30–39,3219,114,3105,,,,,86.3,3.1,83.3,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,40–49,2748,60,2688,,,,,89.6,2,87.7,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,50–59,2656,72,2584,,,,,89.5,2.4,87.1,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,60–69,1901,23,1878,,,,,90.6,1.1,89.5,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,70–79,855,5,850,,,,,96.7,0.6,96.2,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,80+,325,7,318,,,,,95.9,2.1,93.8,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,All ages,16763,1198,15565,,,,,77.4,5.5,71.8,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,f,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,0–4,0,0,0,,,,,0,0,0,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,05–11,666,651,15,,,,,31.5,30.8,0.7,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,12–17,1453,113,1340,,,,,82.8,6.4,76.4,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,18–29,2806,182,2624,,,,,80.4,5.2,75.2,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,30–39,2825,139,2686,,,,,84.4,4.2,80.3,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,40–49,2513,102,2411,,,,,87.7,3.6,84.2,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,50–59,2782,79,2703,,,,,89.5,2.5,86.9,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,60–69,2103,31,2072,,,,,90.2,1.3,88.9,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,70–79,994,17,977,,,,,94.6,1.6,93,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,80+,270,7,263,,,,,95.4,2.5,92.9,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,All ages,16412,1321,15091,,,,,75.3,6.1,69.2,,,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,m,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,0–4,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,05–11,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,12–17,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,18–29,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,30–39,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,40–49,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,50–59,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,60–69,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,70–79,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,80+,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,All ages,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Other,Unknown,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,0–4,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,05–11,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,12–17,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,18–29,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,30–39,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,40–49,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,50–59,5,5,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,60–69,6,0,6,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,70–79,11,0,11,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,80+,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,All ages,77,28,49,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Unknown,Unknown,55,23,32,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,0–4,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,05–11,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,12–17,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,18–29,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,30–39,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,40–49,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,50–59,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,60–69,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,70–79,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,80+,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,All ages,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,Not reported,0,0,0,,,,,na,na,na,na,na,,
61,Northwest Territories,Territoires du Nord-Ouest,2021-12-04,Not reported,Unknown,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2021-12-04,All sexes,0–4,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,05–11,641,633,8,,,,,10.9,10.7,0.1,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,12–17,3516,441,3075,,,,,79.2,9.9,69.2,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,18–29,6801,1003,5798,,,,,90.9,13.4,77.5,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,30–39,5525,630,4895,,,,,92.2,10.5,81.7,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,40–49,4280,443,3837,,,,,94.8,9.8,84.9,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,50–59,4083,391,3692,,,,,96.9,9.3,87.6,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,60–69,2183,198,1985,,,,,>=99,10.7,>=99,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,70–79,741,47,694,,,,,>=99,6.5,95.5,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,80+,177,12,165,,,,,83.5,5.7,77.8,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,All ages,28046,3832,24214,,,,,71.2,9.7,61.5,,,,
62,Nunavut,Nunavut,2021-12-04,All sexes,Not reported,0,0,0,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2021-12-04,All sexes,Unknown,99,34,65,,,,,na,na,na,na,na,,
62,Nunavut,Nunavut,2021-12-04,f,0–4,0,0,0,,,,,0,0,0,,,,
62,Nunavut,Nunavut,2021-12-04,f,05–11,304,296,8,,,,,10.5,10.3,0.3,,,,
62,Nunavut,Nunavut,2021-12-04,f,12–17,1823,221,1602,,,,,82.6,10,72.6,,,,
62,Nunavut,Nunavut,2021-12-04,f,18–29,3443,445,2998,,,,,92.6,12,80.6,,,,
62,Nunavut,Nunavut,2021-12-04,f,30–39,2740,261,2479,,,,,93.3,8.9,84.4,,,,
62,Nunavut,Nunavut,2021-12-04,f,40–49,1969,158,1811,,,,,89.2,7.2,82.1,,,,
62,Nunavut,Nunavut,2021-12-04,f,50–59,1869,153,1716,,,,,92.1,7.5,84.5,,,,
62,Nunavut,Nunavut,2021-12-04,f,60–69,985,74,911,,,,,>=99,8.7,>=99,,,,
62,Nunavut,Nunavut,2021-12-04,f,70–79,351,23,328,,,,,>=99,6.7,95.9,,,,
62,Nunavut,Nunavut,2021-12-04,f,80+,100,5,95,,,,,>=99,5.1,96,,,,
62,Nunavut,Nunavut,2021-12-04,f,All ages,13584,1636,11948,,,,,70.3,8.5,61.9,,,,
